Sector: Textile,
Date: 29-Jul-2023,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: anjanr@wealthwisers.in,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),Year Ending,Net Sales (Rs. Cr.),Profit After Tax(Rs. Cr.),TTM Statement,TTM Ending,Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Santosh Fine-Fab Ltd.,530035,Textile - Weaving,7.7,1,2023-03,4.76,12.46,2022-03,13.16,-0.09,1,2023-03,0,,1.13,0.76,-1.33,3.14,"530035,"
LWS Knitwear Ltd.,531402,Textile,7.59,1,2023-03,15.97,22.68,2022-03,61.76,0.26,1,2023-03,25.81,1.09,0.7,0.48,2.51,4.77,"531402,"
Minaxi Textiles Ltd.,531456,Textile,7.12,1,2023-03,20.37,27.48,2022-03,31.11,-1.59,1,2023-03,0,,1.2,1.75,-12.87,0.44,"531456,"
Alps Industries Ltd.,ALPSINDUS,Textile,7.08,2,2023-03,769.42,776.36,2023-03,17.94,-59.83,2,2023-03,0,0,-0.01,-1,0,0,"ALPSINDUS,"
Premier Synthetics Ltd.,509835,Textile - Spinning,6.97,1,2023-03,3.39,10.36,2022-03,58.32,2.5,1,2023-03,268.17,7.86,0.53,0.69,13.35,9.45,"509835,"
Mohota Industries Ltd.,MOHOTAIND,Textile,6.77,1,2023-03,85.86,92.39,2021-03,7.87,-17.54,1,2022-12,0,,-0.65,55.61,-171.04,-10.13,"MOHOTAIND,"
Shree Manufacturing Company Ltd.,503863,Textile - Spinning,6.28,1,2023-03,1.71,7.99,2022-03,0.1,-0.15,1,2023-03,0,,-2.63,-0.73,0,0,"503863,"
RLF Ltd.,512618,Textile,6.21,1,2023-03,3.92,10.13,2022-03,0.7,-0.88,1,2023-03,0,,0.77,0.94,-18.73,-8.65,"512618,"
Haria Apparels Ltd.,538081,Textile,6.16,1,2023-03,1.46,7.62,2022-03,1.01,0.4,1,2023-03,5.25,0.21,1.4,0.54,13.34,20.65,"538081,"
Shree Rajasthan Syntex Ltd.,503837,Textile - Manmade  Fibres,6.02,1,2023-03,90.38,96.4,2022-03,50.77,-36.43,1,2023-03,0,,-0.05,-1.26,0,-24.14,"503837,"
Enterprise International Ltd.,526574,Textile,5.81,1,2023-03,,5.81,2022-03,8.6,0.14,1,2023-03,135.07,17.12,0.56,0.08,1.4,2.14,"526574,"
Kandagiri Spinning Mills Ltd.,521242,Textile - Spinning,5.77,2,2023-03,14.42,20.14,2023-03,1.23,1.13,2,2023-03,5.13,0.32,-1.24,-3.09,0,25.18,"521242,"
Advance Syntex Ltd.,539982,Textile,5.77,1,2023-03,35.21,40.98,2022-03,29.12,-4.17,1,2023-03,0,,0.47,3.03,-26.01,-4.43,"539982,"
Amit International Ltd.,531300,Textile - Spinning,5.76,1,2022-09,0.03,5.74,2022-03,,0.12,1,2022-12,0,0,0.3,0,0.59,0.78,"531300,"
Jattashankar Industries Ltd.,514318,Textile - Manmade  Fibres,5.71,1,2023-03,,5.71,2022-03,19.46,0.91,1,2023-03,10.88,,0.36,0,6.13,8.23,"514318,"
SKS Textiles Ltd.,SKSTEXTILE,Textile,5.69,1,2022-03,64.42,69.71,2022-03,0.59,-11.47,1,2022-03,0,,-0.11,-1.3,0,-42.09,"SKSTEXTILE,"
Flora Textiles Ltd.,530705,Textile - Weaving,5.64,1,2023-03,12.82,18.46,2022-03,1.35,0.54,1,2023-03,0,0,-0.45,-1.05,0,98.46,"530705,"
Jayatma Industries Ltd.,531323,Textile,5.62,1,2023-03,21.53,27.15,2022-03,148.18,0.27,1,2023-03,55.69,8.36,0.46,1.12,2.23,5.86,"531323,"
Golden Carpets Ltd.,531928,Textile,5.54,1,2023-03,4.66,10.2,2022-03,0.59,-0.25,1,2023-03,0,0,-2.83,24.17,0,-5.33,"531928,"
Subhash Silk Mills Ltd.,530231,Textile,5.36,1,2023-03,0.63,5.98,2022-03,0.01,0.19,1,2023-03,37.98,0.86,0.53,0.06,1.92,5.89,"530231,"
Nutricircle Ltd.,530219,Textile,5.34,1,2023-03,3.92,9.25,2022-03,0.25,-0.3,1,2023-03,0,,-1.74,-1.19,0,-68.11,"530219,"
Padam Cotton Yarns Ltd.,531395,Textile,5.28,1,2023-03,,5.28,2022-03,0,0.17,1,2023-03,2.24,0.01,1.05,0,6.41,-5.93,"531395,"
Sybly Industries Ltd.,531499,Textile - Spinning,5.04,1,2023-03,6.99,11.66,2022-03,9.57,1.1,1,2023-03,0,,1.15,1.05,18.12,4.34,"531499,"
Rainbow Denim Ltd.,532441,Textile - Weaving,4.57,1,2022-03,138.59,143.16,2021-03,0.46,-7.46,1,2022-03,0,0,-0.03,-0.79,0,0,"532441,"
Garware Marine Industries Ltd.,509563,Textile,4.38,1,2023-03,,4.38,2022-03,1.58,0.01,1,2023-03,37.78,2.5,0.55,0,0.17,0.23,"509563,"
New Light Apparels Ltd.,540243,Textile,4.3,1,2023-03,4.51,8.8,2022-03,6.19,-1.21,1,2023-03,0,,2.1,1.48,-36.97,-19.4,"540243,"
SM Energy Teknik & Electronics Ltd.,522042,Textile - Machinery,4.29,1,2019-09,,4.29,2019-03,0,-0.22,1,2019-12,0,0,-0.69,-0.01,0,0,"522042,"
Shantai Industries Ltd.,512297,Textile,3.94,1,2023-03,,3.94,2022-03,1.15,0.02,1,2023-03,0,,0.53,0,0.29,0.34,"512297,"
Bharat Textiles & Proofing Industries Ltd.,531029,Textile,3.87,1,2023-03,12.07,15.94,2022-03,9.58,0.11,1,2023-03,20.48,0.21,2.27,8.51,7.19,7.45,"531029,"
Ceenik Exports (India) Ltd.,531119,Textile,3.87,1,2023-03,13.03,16.9,2022-03,,-0.91,1,2023-03,0,0,0.42,1.57,-9,1.14,"531119,"
Kiran Syntex Ltd.,530443,Textile - Spinning,3.68,1,2023-03,0.24,3.92,2022-03,,-0.09,1,2023-06,0,,1.74,0.07,-3.9,-3.64,"530443,"
Prashant India Ltd.,519014,Textile,3.66,1,2023-03,34.61,38.26,2022-03,1.04,-0.16,1,2023-03,0,,-0.11,-1.07,0,-6.81,"519014,"
Rahul Merchandising Ltd.,531887,Textile,3.47,1,2023-03,0.15,3.63,2022-03,0.05,-0.01,1,2023-03,0,,-18.14,-0.84,0,0,"531887,"
Eureka Industries Ltd.,521137,Textile - Spinning,3.4,1,2023-03,3.8,7.2,2022-03,0.19,0,1,2023-03,0,,3.69,5.77,0.12,0.03,"521137,"
United Textiles Ltd.,521188,Textile - Spinning,3.39,1,2023-03,10.59,13.99,2022-03,17.68,0.02,1,2023-03,113.1,,0.32,0.67,0.21,2.33,"521188,"
Gravity (India) Ltd.,532015,Textile,3.28,1,2023-03,2.67,5.95,2022-03,12.76,0.08,1,2023-03,0,0,0.32,0.14,0.74,0.92,"532015,"
Suncity Synthetics Ltd.,530795,Textile - Manmade  Fibres,3.22,1,2023-03,4.75,7.98,2022-03,7.63,0.28,1,2023-03,0,,-12.51,66.88,0,9.9,"530795,"
Source Industries (India) Ltd.,521036,Textile,3.19,1,2023-03,0.22,3.41,2022-03,0.05,-0.19,1,2023-03,0,,0.72,0.06,-4.09,-3.88,"521036,"
SRM Energy Ltd.,523222,Textile,3.09,2,2023-03,46.47,49.56,2022-03,,-0.78,2,2023-03,0,,-0.07,-1.08,0,-16.98,"523222,"
Richa Industries Ltd.,532766,Textile,2.95,1,2021-03,346.28,347.03,2021-03,35.06,-46.19,1,2021-03,0,,,-1.38,0,-16.82,"532766,"
Aananda Lakshmi Spinning Mills Ltd.,539096,Textile - Spinning,2.9,1,2023-03,25.32,28.22,2022-03,4.78,1.31,1,2023-03,0.39,0.03,-0.12,-1,0,173.55,"539096,"
Gangotri Textiles Ltd.,GANGOTRI,Textile - Spinning,2.67,1,2023-03,0,2.67,2023-03,,-0.86,1,2023-06,0,,-0.01,0,0,0,"GANGOTRI,"
Uniworth Ltd.,514144,Textile - Spinning,2.45,1,2023-03,611.3,611.54,2022-03,,-6.34,1,2023-03,0,0,0,-0.53,0,0,"514144,"
Oswal Yarns Ltd.,514460,Textile,2.29,1,2023-03,0.28,2.57,2022-03,2.24,-0.06,1,2023-03,0,,0.67,0.09,-1.52,0.14,"514460,"
High Street Filatex Ltd.,531301,Textile,2.1,1,2023-03,1.43,3.54,2022-03,0.23,1.36,1,2023-03,0,0,-1.47,-1.03,0,3813.39,"531301,"
Rajvir Industries Ltd.,RAJVIR,Textile - Spinning,1.68,1,2020-09,102.41,104.09,2020-03,33.94,-32.84,1,2020-12,0,,,-1.68,0,-9.9,"RAJVIR,"
Sree Jayalakshmi Autospin Ltd.,530037,Textile - Spinning,1.68,1,2023-06,2.52,4.18,2023-03,,-0.06,1,2023-06,0,,-0.91,-1.37,0,-8.69,"530037,"
Aditri Industries Ltd.,534707,Textile,1.2,1,2021-03,2.61,3.81,2020-03,0,-0.43,1,2021-06,0,0,-0.42,-1.05,0,-514.41,"534707,"
Surbhi Industries Ltd.,514260,Textile,0.9,1,2023-03,13.86,14.76,2022-03,28.61,1.11,1,2023-03,9.97,1.11,0.06,0.95,6.76,11.35,"514260,"
Oxford Industries Ltd.,514414,Textile,0.46,1,2023-03,,0.46,2022-03,,11.04,1,2021-09,0.02,,-0.02,0,0,0,"514414,"
Tine Agro Ltd.,531205,Textile,0.1,1,2023-03,0.13,0.23,2022-03,11.27,0.01,1,2022-12,0,0,-6.99,-0.22,0,0,"531205,"
